loan_id,sector,pd_annual,lgd,ead,rwa,loan_amount
LN_001100,Energy,0.00735,0.5511,1507114.0,1040204.0,1507114.0
LN_001101,Energy,0.01845,0.3488,4524430.0,2919263.0,4524430.0
LN_001102,Energy,0.00835,0.2896,2384936.0,1460580.0,2384936.0
LN_001103,Energy,0.01626,NA,5569857.0,3190470.0,5569857.0
LN_001104,Energy,0.00891,0.5718,2376394.0,1873070.0,2376394.0
LN_001105,Energy,0.01522,0.2824,1696411.0,1011707.0,1696411.0
LN_001106,Energy,0.0138,0.3913,3245312.0,2289801.0,3245312.0
LN_001107,Energy,0.01193,0.395,4213871.0,2478568.0,4213871.0
LN_001108,Energy,0.01922,0.3798,2522787.0,1739597.0,2522787.0
LN_001109,Energy,0.03149,0.4934,1289206.0,1120949.0,1289206.0
LN_001110,Energy,0.01113,0.3854,928845.0,587497.0,928845.0
LN_001111,Energy,0.02311,0.365,1384960.0,849957.0,1384960.0
LN_001112,Energy,0.01555,0.5165,1142426.0,809782.0,1142426.0
LN_001113,Energy,0.01469,0.3799,2411882.0,1620587.0,2411882.0
LN_001114,Energy,0.04418,0.3426,2330346.0,1704363.0,2330346.0
LN_001115,Energy,0.00509,0.4563,1823208.0,1015755.0,1823208.0
LN_001116,Energy,0.01065,0.7189,1973523.0,1616385.0,1973523.0
LN_001117,Energy,0.00608,0.7611,2332689.0,1762216.0,2332689.0
LN_001118,Energy,0.01277,0.2373,8913079.0,5251860.0,8913079.0
LN_001119,Energy,1.33%,NA,6290289.0,3963365.0,6290289.0
LN_001120,Energy,0.09846,0.4501,1134127.0,1241037.0,1134127.0
LN_001121,Energy,0.0177,0.6408,2963269.0,2275068.0,2963269.0
LN_001122,Energy,0.03629,-,1438740.0,1273343.0,1438740.0
LN_001123,Energy,0.02837,0.4492,1797081.0,1297533.0,1797081.0
LN_001124,Energy,0.01199,0.3005,1560117.0,912588.0,1560117.0
LN_001125,Energy,0.01891,0.4148,1080816.0,758679.0,1080816.0
LN_001126,Energy,0.03409,0.5445,531823.0,427827.0,531823.0
LN_001127,Energy,0.01625,0.3497,184123.0,127509.0,184123.0
LN_001128,Energy,0.01654,0.5977,2390329.0,1876056.0,2390329.0
LN_001129,Energy,MISSING,0.4899,6154070.0,4643799.0,6154070.0
LN_001130,Energy,0.00708,0.2661,822918.0,372423.0,822918.0
LN_001131,Energy,0.00997,0.522,3205687.0,1946764.0,3205687.0
LN_001132,Energy,0.01762,0.6981,1356628.0,949219.0,1356628.0
LN_001133,Energy,0.01954,0.5784,2575584.0,1993213.0,2575584.0
LN_001134,Energy,0.00946,0.34,904233.0,524750.0,904233.0
LN_001135,Energy,0.0127,0.4825,1573272.0,1142050.0,1573272.0
LN_001136,Energy,0.01403,0.4084,1767263.0,1292367.0,1767263.0
LN_001137,Energy,0.01383,0.4788,198527.0,135335.0,198527.0
LN_001138,Energy,0.02102,0.5306,2418768.0,1820304.0,2418768.0
LN_001139,Energy,0.01571,0.6474,1720283.0,1412336.0,1720283.0
LN_001140,Energy,0.01618,0.5071,179430.0,143668.0,179430.0
LN_001141,Energy,0.00739,0.3692,3672425.0,2035495.0,3672425.0
LN_001142,Energy,0.00884,0.4228,1899493.0,1263281.0,1899493.0
LN_001143,Energy,0.01748,0.4595,2388810.0,1656229.0,2388810.0
LN_001144,Energy,0.00676,0.648,2777993.0,2023368.0,2777993.0
LN_001145,Energy,0.01703,0.6324,1311412.0,1100175.0,1311412.0
LN_001146,Energy,0.01074,0.2463,693811.0,352770.0,693811.0
LN_001147,Energy,0.00996,0.504,1274508.0,805001.0,1274508.0
LN_001148,Energy,0.02053,0.2533,1296274.0,834724.0,1296274.0
LN_001149,Energy,0.01065,0.2226,16703529.0,8905922.0,16703529.0
LN_001150,Energy,0.00973,0.5614,11614058.0,8154067.0,11614058.0
LN_001151,Energy,0.01065,0.3219,1221132.0,711235.0,1221132.0
LN_001152,Energy,0.01531,0.5043,1311213.0,973321.0,1311213.0
LN_001153,Energy,0.05813,0.5958,2669441.0,2685844.0,2669441.0
LN_001154,Energy,0.0052,0.5656,3373837.0,2458706.0,3373837.0
LN_001155,Energy,0.01473,0.462,1000419.0,711704.0,1000419.0
LN_001156,Energy,0.01319,0.4767,741837.0,566523.0,741837.0
LN_001157, Energy,0.02384,0.2689,12668230.0,8899612.0,12668230.0
LN_001158,Energy,0.01237,0.7108,5421353.0,4642218.0,5421353.0
LN_001159,Energy,0.00436,0.5334,433901.0,285322.0,433901.0
LN_001160,Energy,0.02869,0.2759,353279.0,239523.0,353279.0
LN_001161,Energy,MISSING,0.2439,876325.0,442191.0,876325.0
LN_001162,Energy,0.01442,0.5761,2411846.0,2156794.0,2411846.0
LN_001163,Energy,0.00753,0.3431,3311058.0,1890624.0,3311058.0
LN_001164,Energy,0.00862,0.5512,1400525.0,1023661.0,1400525.0
LN_001165,Energy,0.0116,0.5072,407170.0,311421.0,407170.0
LN_001166,Energy,0.02272,0.3136,2407786.0,1417751.0,2407786.0
LN_001167,Energy,0.02255,0.2214,3488406.0,1967482.0,3488406.0
LN_001168,Energy,0.01102,0.3157,1943460.0,1104499.0,1943460.0
LN_001169,Enrgy,0.01903,0.6203,1203145.0,906995.0,1203145.0
LN_001170,Energy,0.01233,0.6613,3396483.0,2453943.0,3396483.0
LN_001171,Energy,0.01568,0.6243,1840185.0,1398328.0,1840185.0
LN_001172,Energy,0.01601,0.4851,655132.0,508252.0,655132.0
LN_001173,Energy,0.02017,0.5454,2129337.0,1715208.0,2129337.0
LN_001174,Energy,999,0.4677,552938.0,372036.0,552938.0
LN_001175,Energy,0.01388,0.1948,4950645.0,2674056.0,4950645.0
LN_001176,Energy,0.01651,0.2536,3062108.0,1542656.0,3062108.0
LN_001177,Energy,0.01549,0.1299,738149.0,404189.0,738149.0
LN_001178,Energy,0.00997,0.1874,2385815.0,1270544.0,2385815.0
LN_001179,Energy,0.03482,0.4614,6546608.0,4955685.0,6546608.0
LN_001180,Energy,0.01177,0.3884,241600.0,155345.0,241600.0
LN_001181,Energy,0.02156,0.6276,1694740.0,1378367.0,1694740.0
LN_001182,Energy,0.01638,0.2392,9625187.0,5316122.0,9625187.0
LN_001183,Energy,0.02715,0.1367,429021.0,230392.0,429021.0
LN_001184,ENERGY,0.005,0.2031,1649307.0,752660.0,1649307.0
LN_001185,Energy,0.04098,0.469,485075.0,390543.0,485075.0
LN_001186,Energy,0.01331,0.3218,1817172.0,1141836.0,1817172.0
LN_001187,Energy,0.00802,0.4641,187254.0,125477.0,187254.0
LN_001188,Energy,0.01577,0.1005,399418.0,205490.0,399418.0
LN_001189,Energy,0.04539,0.2001,1149368.0,829520.0,1149368.0
LN_001190,Energy,0.01901,0.2225,2220183.0,1253250.0,2220183.0
LN_001191,Energy,0.00802,0.4123,2806206.0,2035920.0,2806206.0
LN_001192,Energy,0.01175,0.4988,2937506.0,1763036.0,2937506.0
LN_001193,Energy,0.0287,0.4364,5949735.0,4882163.0,5949735.0
LN_001194,Energy,0.00736,0.4887,3834414.0,2603876.0,3834414.0
LN_001195,Energy,0.01352,0.394,3988199.0,2591308.0,3988199.0
LN_001196,Energy,0.01277,0.3266,745936.0,432104.0,745936.0
LN_001197,Energy,0.04337,0.3322,1665643.0,1300069.0,1665643.0
LN_001198,Energy,0.01278,0.3564,43517929.0,24453842.0,43517929.0
LN_001199,Energy,0.02838,0.3953,17785524.0,11859841.0,17785524.0
LN_001200,energy,0.01055,0.5268,4363149.0,3036652.0,4363149.0
LN_001201,Energy,NULL,0.6631,4000063.0,2759643.0,4000063.0
LN_001202,Energy,2.43%,0.4469,5103322.0,3992288.0,5103322.0
LN_001203,Energy,0.02013,0.6932,1307658.0,1185158.0,1307658.0
LN_001204,Energy,0.00626,0.3872,"13,204,403",5638545.0,13204403.0
LN_001205,Energy,0.0203,0.5903,1343788.0,963943.0,1343788.0
LN_001206,Energy,0.02033,0.2726,1791220.0,1135746.0,1791220.0
LN_001207,Energy,0.01089,0.2832,16365755.0,9496073.0,16365755.0
LN_001208,Energy,0.01648,0.4219,252702.0,173111.0,252702.0
LN_001209,Energy,0.01688,0.4918,2767828.0,2052188.0,-2767828.0
LN_001210,Energy,0.0116,0.4299,358533.0,248086.0,358533.0
LN_001211,Energy,0.01105,0.3985,1022951.0,692851.0,1022951.0
LN_001212,Energy,0.01058,0.534,1774065.0,1410834.0,1774065.0
LN_001213,Energy,0.0129,0.3125,1373866.0,823237.0,1373866.0
LN_001214,Energy,0.00763,0.4232,2301806.0,1542940.0,2301806.0
LN_001215,Energy,0.01445,0.4263,913484.0,537738.0,913484.0
LN_001216,Energy,0.00703,0.3812,1753555.0,1041353.0,1753555.0
LN_001217,Energy,1.53%,0.479,604827.0,388916.0,604827.0
LN_001218,Energy,0.01415,0.69,1326288.0,1170781.0,1326288.0
LN_001219,Energy,0.00883,0.6297,496247.0,429110.0,496247.0
LN_001220,Energy,0.02254,0.2326,3699924.0,2363824.0,3699924.0
LN_001221,Energy,0.0386,0.3014,543233.0,369969.0,543233.0
LN_001222,Energy,0.02849,0.5446,3840192.0,3124130.0,3840192.0
LN_001223,ENERGY,0.75%,0.5984,1291548.0,935381.0,1291548.0
LN_001224,Energy,0.02777,0.5149,1439862.0,1164058.0,1439862.0
LN_001225,ENERGY,0.01645,0.5268,6205596.0,4912325.0,6205596.0
LN_001226,Energy,0.01437,0.6691,2159548.0,1837025.0,2159548.0
LN_001227,Energy,0.01098,0.3333,300096.0,139674.0,300096.0
LN_001228,Energy,0.0147,0.387,3176055.0,2280833.0,3176055.0
LN_001229,Energy,0.02939,0.6084,111171.0,92816.0,111171.0
LN_001230,Energy,0.01933,0.667,2525634.0,2029603.0,2525634.0
LN_001231,Energy,0.01201,0.4603,1307265.0,973698.0,1307265.0
LN_001232,Energy,0.01058,0.3426,488029.0,286645.0,488029.0
LN_001233,Energy,1.20%,0.454,2098130.0,1262897.0,2098130.0
LN_001234,Energy,0.01973,0.5201,1431920.0,983673.0,1431920.0
LN_001235,Energy,0.03724,0.4753,14067318.0,11767975.0,14067318.0
LN_001236,Energy,0.00873,0.4134,1258910.0,848397.0,1258910.0
LN_001237,Energy,0.01473,0.3904,13225447.0,9614359.0,13225447.0
LN_001238,Energy,0.01218,0.5484,"7,614,075",5444135.0,7614075.0
LN_001239,Energy,0.01015,0.4521,1061151.0,673772.0,1061151.0
LN_001240,Energy,0.01797,0.2296,866027.0,575088.0,866027.0
LN_001241,Energy,0.01938,0.4957,7165604.0,5122586.0,7165604.0
LN_001242,Energy,0.0073,,1696485.0,1145648.0,1696485.0
LN_001243,Energy,0.00882,0.553,2273602.0,1631653.0,2273602.0
LN_001244,Energy,0.02667,0.6698,1508661.0,1341358.0,1508661.0
LN_001245,Energy,0.01726,0.4726,585821.0,410390.0,585821.0
LN_001246,Energy,0.0191,0.4175,1342105.0,950049.0,1342105.0
LN_001247,Energy,0.0115,0.4661,750239.0,488386.0,750239.0
LN_001248,energy,0.01221,0.6367,425865.0,314435.0,425865.0
LN_001249,Energy,0.01851,0.3029,1451311.0,899425.0,1451311.0
LN_001250,Energy,0.01152,0.5005,11384322.0,7522625.0,11384322.0
LN_001251,Energy,0.00851,0.6547,9644306.0,7476270.0,9644306.0
LN_001252,Energy,0.01475,0.6168,1825538.0,1425488.0,1825538.0
LN_001253,Energy,0.02309,0.744,2220726.0,1962030.0,2220726.0
LN_001254,Energy,n/a,0.5195,3228516.0,2187886.0,3228516.0
LN_001255,Energy,0.0249,0.5682,7484145.0,5982153.0,7484145.0
LN_001256,Energy,0.02088,0.2967,2662708.0,1928402.0,2662708.0
LN_001257,Energy,0.00962,0.5497,1208428.0,856061.0,1208428.0
LN_001258,ENERGY,0.0148,0.5682,1316151.0,948241.0,1316151.0
LN_001259,Energy,0.01444,NA,5983258.0,4000193.0,5983258.0
LN_001260,Energy,0.02018,0.2675,25782934.0,16763760.0,25782934.0
LN_001261,Energy,0.02051,0.5551,1042332.0,799672.0,1042332.0
LN_001262,ENERGY,0.00774,0.4636,252899.0,162536.0,252899.0
LN_001263,Energy,0.00756,0.3546,4344657.0,2504473.0,4344657.0
LN_001264,energy,0.02455,0.4076,1799164.0,1310770.0,1799164.0
LN_001265,Energy,0.0156,0.4539,2229154.0,1586179.0,2229154.0
LN_001266,Energy,0.01813,0.5112,6642954.0,5055159.0,6642954.0
LN_001267,Energy,0.0174,0.334,2077162.0,1153096.0,2077162.0
LN_001268,Energy,0.03148,0.5162,519110.0,398809.0,519110.0
LN_001269,Energy, ,0.6448,275514.0,171029.0,275514.0
LN_001270,Energy,0.02529,0.5646,1852541.0,1576780.0,1852541.0
LN_001271,Energy,0.00983,0.2755,613556.0,377155.0,613556.0
LN_001272,Energy,0.02114,0.5169,2592023.0,2138315.0,2592023.0
LN_001273,Energy,0.02864,0.6236,546371.0,475781.0,546371.0
LN_001274,Energy,0.00744,0.5238,1367684.0,1010613.0,1367684.0
LN_001275,Energy,0.018,NA,449147.0,295390.0,449147.0
LN_001276,Energy,0.01286,0.3227,1353647.0,808653.0,1353647.0
LN_001277,energy,1.28%,0.3773,1245627.0,692508.0,1245627.0
LN_001278,Enrgy,0.01506,0.4139,3514510.0,2206040.0,3514510.0
LN_001279,Energy,0.00876,0.2843,7406879.0,3912260.0,7406879.0
LN_001280,Energy,0.00916,0.3518,1618415.0,1040803.0,1618415.0
LN_001281,Energy,0.02042,0.4511,823182.0,660426.0,823182.0
LN_001282,Energy,0.0224,0.4468,13652388.0,9632133.0,13652388.0
LN_001283,Energy,0.01114,0.2428,2791600.0,1584919.0,2791600.0
LN_001284,Energy,0.00718,0.259,3576504.0,1960409.0,3576504.0
LN_001285,Energy,0.04635,0.4138,3567313.0,2910455.0,3567313.0
LN_001286,Energy,0.0254,0.4606,8292479.0,5543592.0,8292479.0
LN_001287,Energy,1.76%,0.5629,5322197.0,3866425.0,5322197.0
LN_001288,Energy,0.00886,0.2042,3824577.0,1692162.0,3824577.0
LN_001289,Energy,0.01106,0.7891,4180997.0,3484150.0,4180997.0
LN_001290,Energy,0.01662,0.7077,826857.0,686850.0,826857.0
LN_001291,Energy,0.00917,0.5516,1061180.0,740870.0,1061180.0
LN_001292,Energy,0.03255,0.3077,1750943.0,1234251.0,1750943.0
LN_001293,Industrials,0.01509,0.6456,1023601.0,752584.0,1023601.0
LN_001294,Industrials,0.00744,0.5626,601531.0,430963.0,601531.0
LN_001295,Industrials,0.01846,0.4448,1763678.0,1086605.0,1763678.0
LN_001296,Industrials,0.00514,0.5153,5547282.0,3610912.0,5547282.0
LN_001297,Industrials,None,0.2949,500231.0,309094.0,500231.0
LN_001298,Industrials,0.01438,0.2982,385103.0,254307.0,385103.0
LN_001299,Industrials,0.00798,0.4362,3508939.0,2015814.0,3508939.0
LN_001300,Industrials,0.00534,0.4642,124296.0,84834.0,124296.0
LN_001301,Industrials,0.01629,0.4388,12892471.0,9430758.0,12892471.0
LN_001302,Industrials,0.00846,0.5133,1275385.0,865778.0,1275385.0
LN_001303,Industrials,0.01749,0.4681,4229841.0,3558189.0,4229841.0
LN_001304,Industrials,0.01737,0.4413,13388752.0,9360075.0,13388752.0
LN_001305,Industrials,0.0118,0.1785,453645.0,215817.0,453645.0
LN_001306,Industrials,0.01183,0.2138,683126.0,384320.0,683126.0
LN_001307,Industrials,0.01938,0.5739,19800605.0,13626091.0,19800605.0
LN_001308,Industrials,0.01428,0.5157,1494960.0,1198598.0,1494960.0
LN_001309,Industrials,0.00743,0.3696,1754960.0,1142229.0,1754960.0
LN_001310,industrials,0.01287,0.2709,2522837.0,1407093.0,2522837.0
LN_001311,Industrials,0.0156,0.404,5892081.0,4121690.0,5892081.0
LN_001312,Industrials,0.0131,0.1333,7755622.0,4122823.0,7755622.0
LN_001313,Industrials,0.01301,0.23,2237724.0,1468567.0,2237724.0
LN_001314,Industrials,0.011,0.3571,1419627.0,827342.0,1419627.0
LN_001315,Industrials,0.01116,0.3465,1926782.0,1046577.0,1926782.0
LN_001316,Industrials,0.00743,0.281,2726921.0,1217557.0,2726921.0
LN_001317,Industrials,0.0058,0.4317,7630874.0,4648037.0,7630874.0
LN_001318,Industrials,0.02074,0.1829,2297279.0,1140340.0,2297279.0
LN_001319,Industrials,0.00862,0.4696,12861815.0,8400559.0,12861815.0
LN_001320,Industrials,0.01322,0.2831,831659.0,505862.0,831659.0
LN_001321,Industrials,0.0056,0.4507,3445384.0,2104632.0,3445384.0
LN_001322,Industrials,0.01281,0.3623,12044600.0,6980367.0,12044600.0
LN_001323,Industrials,0.00784,0.3561,7462751.0,4897898.0,7462751.0
LN_001324,Industrials,0.05189,0.5383,2809683.0,2666840.0,2809683.0
LN_001325,Industrials,0.00713,0.3549,810988.0,488241.0,810988.0
LN_001326,Industrials,NULL,0.2538,965495.0,564396.0,965495.0
LN_001327,Industrials,--,not available,1704152.0,1358514.0,1704152.0
LN_001328,Industrials,0.02085,0.1415,2747543.0,1394373.0,2747543.0
LN_001329,Industrials,0.00415,0.3301,1550138.0,1065094.0,1550138.0
LN_001330,Industrials,0.01343,0.303,451349.0,266844.0,451349.0
LN_001331,Industrials,0.01832,0.4129,940373.0,597534.0,940373.0
LN_001332,Industrials,0.00644,0.5566,"3,395,540",2321557.0,3395540.0
LN_001333,Industrials,0.01663,0.32,4697547.0,2810599.0,4697547.0
LN_001334,Industrials, ,0.2416,478222.0,227785.0,478222.0
LN_001335,Industrials,0.0072,0.583,1378249.0,957700.0,1378249.0
LN_001336,Industrials,0.00994,0.3358,361227.0,215054.0,361227.0
LN_001337,Industrials,0.0094,0.574,1123701.0,812991.0,1123701.0
LN_001338,Industrials,0.00593,0.3136,74842454.0,43992098.0,74842454.0
LN_001339,Industrials,0.03599,0.4506,2134351.0,1550812.0,2134351.0
LN_001340,Industrials,0.00943,0.7524,1404981.0,1047408.0,1404981.0
LN_001341,Industrials,0.00816,0.3157,1095510.0,674064.0,1095510.0
LN_001342,Industrials,0.01809,0.407,580388.0,384009.0,580388.0
LN_001343,Industrials,0.01141,0.3634,299015.0,204228.0,299015.0
LN_001344,Industrials,2.30%,0.3234,1915608.0,1308941.0,1915608.0
LN_001345,Industrials,0.01036,0.324,1507735.0,783758.0,1507735.0
LN_001346,Industrials,0.01409,0.5173,9059604.0,6782775.0,9059604.0
LN_001347,Industrials,0.01239,0.3801,375335.0,218966.0,375335.0
LN_001348,Industrials,0.01285,0.4928,3122087.0,2227831.0,3122087.0
LN_001349,Industrials,0.01067,0.4491,7883200.0,5725593.0,7883200.0
LN_001350,Industrials,0.01123,0.1328,270294.0,162507.0,270294.0
LN_001351,Industrials,0.02719,0.6209,3918833.0,3343303.0,3918833.0
LN_001352,Industrials,0.00844,0.3429,385319.0,241673.0,385319.0
LN_001353,Industrials,0.00902,0.4332,3411677.0,2251295.0,3411677.0
LN_001354,Industrials,0.00997,0.3692,9043993.0,5929577.0,9043993.0
LN_001355,Industrials,0.0157,0.2141,1992238.0,862240.0,1992238.0
LN_001356,Industrials,0.01443,0.2286,2682371.0,1460313.0,2682371.0
LN_001357,Industrials,1.88%,0.5328,984041.0,760628.0,984041.0
LN_001358,Industrials,0.61%,0.2893,2688445.0,1537305.0,2688445.0
LN_001359,Industrials,0.01345,0.203,6365401.0,3218777.0,6365401.0
LN_001360,Industrials,0.01084,0.3555,1659008.0,1086702.0,1659008.0
LN_001361,Industrials,0.01026,0.3546,1734383.0,1154110.0,1734383.0
LN_001362,Industrials,0.01283,0.5306,2981147.0,2159732.0,2981147.0
LN_001363,Industrials,0.00445,0.2821,4640584.0,2423700.0,4640584.0
LN_001364,Industrials,0.01354,0.3525,375309.0,228509.0,375309.0
LN_001365,Industrials,0.01271,0.5056,2126706.0,1517422.0,2126706.0
LN_001366,Industrials,0.00582,0.3236,993000.0,621299.0,993000.0
LN_001367,Industrials,0.01128,0.589,3324001.0,2728343.0,3324001.0
LN_001368,Industrials,0.0255,0.2026,5773115.0,3419886.0,5773115.0
LN_001369,industrials,0.00976,0.3427,2752552.0,1517513.0,2752552.0
LN_001370,Industrials,0.01587,0.5347,7497528.0,5253214.0,7497528.0
LN_001371,Industrials,0.01058,0.1305,726315.0,390680.0,726315.0
LN_001372,Industrials,0.00791,0.1564,1317393.0,654678.0,1317393.0
LN_001373,Industrials,0.00749,0.3885,727263.0,455309.0,727263.0
LN_001374,Industrials,0.00971,0.692,2125980.0,1734197.0,2125980.0
LN_001375,Industrials,0.02253,0.1637,2207496.0,1317043.0,2207496.0
LN_001376,Industrials,0.01773,0.4808,1634001.0,1170933.0,1634001.0
LN_001377,Industrials,0.00834,0.4204,579205.0,335870.0,579205.0
LN_001378,Industrials,0.0194,0.3354,1850319.0,1149455.0,1850319.0
LN_001379,Industrials,0.0111,0.1952,1279477.0,681072.0,1279477.0
LN_001380,Industrials,0.0084,0.3522,3714251.0,2289296.0,3714251.0
LN_001381,Industrials,0.01464,0.5541,1518781.0,1102162.0,1518781.0
LN_001382,Industrials,0.00753,0.4842,6577440.0,4224216.0,6577440.0
LN_001383,Industrials,0.00544,0.3669,2535885.0,1665326.0,2535885.0
LN_001384,Industrials,0.02246,0.3838,299320.0,201726.0,299320.0
LN_001385,Industrials,0.00479,0.3723,1676639.0,1000936.0,1676639.0
LN_001386,Industrials,0.01547,0.4217,463681.0,306271.0,463681.0
LN_001387,Industrials,0.00556,0.3731,5390708.0,2946553.0,5390708.0
LN_001388,Industrials,0.01166,0.3243,8679852.0,4536034.0,8679852.0
LN_001389,Industrials,0.01073,0.4295,1947878.0,1217658.0,1947878.0
LN_001390,Industrials,0.00952,0.2722,3150890.0,1628517.0,3150890.0
LN_001391,Industrials,0.00401,0.6722,456168.0,360067.0,456168.0
LN_001392,Industrials,0.01121,0.4965,200541.0,127060.0,200541.0
LN_001393,Industrials,0.01162,0.4044,1134497.0,706896.0,1134497.0
LN_001394,Industrials,0.76%,0.4189,1541850.0,1020083.0,1541850.0
LN_001395,Industrials,0.01145,0.283,425646.0,242877.0,425646.0
LN_001396,Industrials,0.01934,0.2697,"2,197,710",1410514.0,2197710.0
LN_001397,Industrial,0.0083,NA,2757643.0,1804316.0,2757643.0
LN_001398,Industrails,0.01344,0.5778,3867638.0,2574188.0,3867638.0
LN_001399,Industrials,0.00671,0.637,9776808.0,7054878.0,9776808.0
LN_001400,Industrials,0.0143,0.4794,4586704.0,2992324.0,4586704.0
LN_001401,Industrials,0.01624,0.4286,1376939.0,1038628.0,1376939.0
LN_001402,Industrials,0.04033,0.5843,2230891.0,2028815.0,2230891.0
LN_001403,Industrials,0.01852,0.3713,3705240.0,2567236.0,3705240.0
LN_001404,Industrials,0.01467,0.2508,687418.0,457065.0,687418.0
LN_001405,Industrials,0.02375,0.3481,7792100.0,5204107.0,7792100.0
LN_001406,Industrials,0.00725,0.4398,5040858.0,3232553.0,5040858.0
LN_001407,Industrials,0.02011,0.4351,1590368.0,1165617.0,1590368.0
LN_001408,Industrials,0.00905,0.3808,1043905.0,628602.0,1043905.0
LN_001409,Industrials,0.00873,0.4296,98367829.0,69335509.0,98367829.0
LN_001410,Industrials,0.02035,0.4544,4739261.0,3629576.0,4739261.0
LN_001411,Industrials,0.0133,0.3143,5247403.0,3441891.0,5247403.0
LN_001412,Industrials,0.0228,0.4529,12632680.0,9353716.0,12632680.0
LN_001413,Industrials,0.0058,0.5966,5475105.0,3818866.0,5475105.0
LN_001414,Industrials,MISSING,0.4383,2488451.0,1633419.0,2488451.0
LN_001415,Industrials,0.92%,0.2755,4123858.0,2226340.0,4123858.0
LN_001416,Industrials,0.01038,0.2361,788335.0,362941.0,788335.0
LN_001417,Industrials,0.00463,0.5078,4175446.0,2829439.0,4175446.0
LN_001418,Industrials,0.01883,0.4324,415557.0,309318.0,415557.0
LN_001419,Industrials,0.01316,0.5543,3099072.0,2278957.0,3099072.0
LN_001420,Industrials,0.0073,0.4279,3555449.0,2154262.0,3555449.0
LN_001421,Industrials,0.00611,0.1832,407446.0,200197.0,407446.0
LN_001422,Industrials,0.00774,0.4738,14342781.0,9616488.0,14342781.0
LN_001423,Industrials,0.02364,0.3916,619856.0,449936.0,619856.0
LN_001424,Industrials,N/A,0.328,5869410.0,4060655.0,5869410.0
LN_001425,Industrials,0.01008,0.4263,1172551.0,707497.0,1172551.0
LN_001426,Industrials,0.01515,0.504,2771994.0,2047464.0,2771994.0
LN_001427,Industrials,0.01196,0.7577,1028022.0,900132.0,1028022.0
LN_001428,Industrials,0.01333,0.4181,25866983.0,17224601.0,25866983.0
LN_001429,Industrials,0.01715,0.4292,5804785.0,3941402.0,5804785.0
LN_001430,Industrials,0.014,0.05,12890735.0,5303059.0,12890735.0
LN_001431,Industrials,0.01833,0.2208,4510590.0,2495314.0,4510590.0
LN_001432,Industrials,0.00662,0.3057,4129670.0,2460213.0,4129670.0
LN_001433,Industrials,0.01228,0.3517,2365090.0,1638728.0,2365090.0
LN_001434,Industrials,0.01,0.3059,1588769.0,868869.0,1588769.0
LN_001435,Industrails,0.01255,0.2988,3784790.0,2329856.0,3784790.0
LN_001436,Industrials,0.01168,0.6104,2394828.0,1877983.0,2394828.0
LN_001437,Industrials,0.00872,0.5196,1741171.0,1290630.0,1741171.0
LN_001438,Industrials,0.01004,0.4841,496839.0,343259.0,496839.0
LN_001439,Industrials,0.01899,0.2584,1487153.0,937654.0,1487153.0
LN_001440,Industrials,0.00909,0.4903,3784223.0,2730616.0,3784223.0
LN_001441,Industrials,0.00648,0.3482,1258520.0,658513.0,1258520.0
LN_001442,Industrials,0.01598,0.5822,2911995.0,2243398.0,2911995.0
LN_001443,Industrials,0.01924,0.2051,1763802.0,865527.0,1763802.0
LN_001444,Industrials,0.01046,0.4713,709568.0,407265.0,709568.0
LN_001445,Industrials,0.01272,0.4851,809064.0,528589.0,809064.0
LN_001446,Industrials,0.00792,0.3281,956235.0,479887.0,956235.0
LN_001447,Industrials,0.01082,0.5065,1517641.0,1094334.0,1517641.0
